评论时间,IP,用户ID,昵称,评论,评分,lr_probabilities,nn_probabilities,combined_probabilities,sentiment
1630467185,未知,300703940,大美洛阳,"老君山位于栾川县城东3公里处，交通非常便利，自驾车的朋友下了高速十分钟就可以达景区。     老君山以云海闻名，而中鼎云海更称得上是老君山的一大奇观。当云海毫无征兆地出现时，放眼云遮千山，雾锁万峰，更是让人感受到老君山的朦胧之美。     山因人而盛，人因山更名。比如武陵春人的桃花源，如果没有陶渊明，谁会知道那个与世隔绝几代人的犄角旮旯地儿呢?再比如岳阳楼，如果没有范仲淹的妙笔生花，恐怕也没有今天的闻名遐迩。所以,老君山是天地造化的杰作。",5,[0.00493326 0.99506674],[0.01868802 0.981312  ],[0.01043517 0.98956485],1
1620349527,未知,8333994,yola,五星好评！一个不能爬山的人给忽悠上了山，说有两段缆车，不用走路，结果是缆车坐完了还有五公里山路。。。虽然台阶只占了五分之二吧，但是因为有积雪，走起来也特别吃力，还好自己聪明，去之前买了一双钉爪穿在鞋上！ 虽然一路辛苦，但是看见南天门的时候还是很惊喜，爬上南天门的台阶就可以看到三座金顶，不知道其他季节怎么样，冬季雪景下的老君山真的是美极了~,5,[0.05821481 0.94178519],[0.06457883 0.93542117],[0.06076042 0.9392396 ],1
1619259628,未知,247890946,乐吃购,老君山，本名景室山，道教主流全真派圣地，位于河南省洛阳市栾川县城东南三公里处，老君山是秦岭余脉八百里伏牛山的主峰，海拔高达2200余米。被道教尊称为太上老君的李耳（即老子）曾在此山修炼，唐太宗因此将景室山改名为老君山。 ​,5,[0.00617088 0.99382912],[0.00949824 0.99050176],[0.00750182 0.99249819],1
1619020600,未知,183140007,lyn0919,一山有四季，十里不同天。19亿年前的大陆造山运动，造就了老君山群峰竞秀，拔地通天的独特景观。2000多年前，圣人老子归隐老君山。自此，这里成为历代朝圣者亲近先贤，感受中国传统文化之源的圣地，孕育着千年的道教风韵。郁郁葱葱覆盖满山的植被，或湍急或平缓的溪流，错落起伏的山峦，独特的峰林地貌，十里画屏，壮丽美景，更似仙山妙境，让人沉醉。,5,[1.07163380e-04 9.99892837e-01],[7.9113245e-04 9.9920887e-01],[3.80751020e-04 9.99619267e-01],1
1613691722,未知,181536973,五喵喵,河南栾川老君山 “天下无双圣境，世界第一仙山”。因老子李耳归隐修练于此而得名。老君山海拔2217米，是八百里伏牛山主峰，山势雄伟，群峰竞秀，峰林洞涧，千姿百态。“天连五岳全雄晋，地接九州巍伏牛”。山顶道观历史悠久，道教文化源远流长，与武当山并称为“南北二顶”。,5,[0.00823251 0.99176749],[0.01673895 0.98326105],[0.01163509 0.98836493],1
1532130284,未知,35374405,开心的西红柿,老君山，原名景室山，位于河南省洛阳市栾川县城东南3千米处，是秦岭余脉八百里伏牛山脉的主峰，海拔2297米。西周时期，因“守藏室史”李耳（著名的“老子”）到此归隐修炼，被道教尊为太上老君，唐太宗易名为“老君山”，沿袭至今，成为道教主流全真派圣地。非常值得一去，是夏天避暑的胜地,5,[0.00457363 0.99542637],[0.01447195 0.98552805],[0.00853296 0.99146705],1
1530629592,未知,71079974,320****205,祖国大好河山，非常给力，喜欢那种爬山的感觉！第一次爬这么高的山峰，上山时没有坐缆车，直接从另一边爬上去，用时4个小时左右，看评论，速度已经算是快的了，虽然很累，但是收获很多，爬到峰顶的那一刻，感觉心情非常爽！,5,[5.45956213e-04 9.99454044e-01],[0.0050844 0.9949156],[0.00236133 0.99763866],1
1529285444,未知,164586366,_WeCh****378171,6月17日去的，景色一级棒，一定要阴天去，云雾缭绕，山峰直挺挺的一根一根伫立在烟雾中，很像张家界，很有仙境的感觉，仿佛人在画中游。美景全在山顶，所以两段索道一定要坐，直接到山顶欣赏美景，门票➕两段索道往返总价300元。推荐指数五颗星,5,[0.0491945 0.9508055],[0.09876102 0.901239  ],[0.06902111 0.9309789 ],1
1501164441,未知,33394928,M19****526,原来在携程上买了门票和中灵索道往返票，便宜30元钱。但坐公交车7点到了老君山路口，距离可取票的票务大厅还有不少距离，又见不到观光车，只好花了10元钱坐黑车直接到检票口（返程5元），3公里多！加上网络取票要近8点，所以把携程买的退了，直接在检票口花250元，重新买票。进入检票口后，花5元钱坐观光车到中灵索道，要等到基本坐满才会开的。前面所述的这段路的设计及管理真不配五A景区！山上浓雾袅袅，除了老子悟道，十里画屏基本没看到风景。到了金顶观群，雾时现时散，倒是目睹了阳光下金光闪闪的金殿、玉皇顶和亮宝台！就风景而言，还是不错的！,4,[0.40303954 0.59696046],[0.23119217 0.7688078 ],[0.33430059 0.66569941],1
1494326099,未知,24397405,鼎天立地,我可能去的大川名山太多，觉的一般，从 洛阳中巴50元，2个多小时到栾川，坐38元慢车4个小时千万别坐，十里画还可以，中灵索道一定要坐，来回130元，要不然走路上山没有专门步道，要走盘山路上去要4/5个小时，而且没什么景点。上面一段峰林索道可以不坐，2个半小时可以走完下山,3,[0.55728241 0.44271759],[0.34056157 0.65943843],[0.47059407 0.52940593],0
1493634391,未知,82040698,M55****886,先说说老君山，风景很不错，景区步道规划设计合理。登上来回五六个小时，总体不虚此行！就是门票和中灵索道的票太贵了！ 再说说追梦谷，三步一潭，五步一瀑，移步换景，仙境神韵。追梦谷曲径通幽，清爽宜人。雨季更美！运动量不大，适合休闲。第一天爬完老君山，第二天我们来这里转转，很不错！,5,[1.13957529e-04 9.99886042e-01],[0.00408727 0.99591273],[0.00170328 0.99829674],1
1482847073,未知,75740883,jian960818,景色优美，空气特别好，从中午吃过饭就和朋友们一起去爬，下山的时候天都有点朦朦胧胧了，路中遇到很多从山上下来的人，他们说是坐缆车上去的，但是我个人感觉既然出来玩就要玩得开心，自己一步一个台阶爬上去别有一番意义！我还喝了泉水，冰冰凉凉！洛阳老君山：我人生中第一座大山，带给我不一样的感受，会记在心里！,5,[4.49385110e-04 9.99550615e-01],[0.00588083 0.99411917],[0.00262196 0.99737805],1
1509619974,未知,149300438,霞客儿,洛阳老君山确实值得一去，尤其是如果遇上云海，漂亮得没法说，云雾缭绕中顺着山上的栈道，一步一景，步步不同，不过山顶上风大，微冷，即使是夏季，也要带个大披肩最好。,5,[6.61413308e-04 9.99338587e-01],[0.01617092 0.9838291 ],[0.00686522 0.9931348 ],1
1475321110,未知,70871976,M46****632,还是值得一去的，不过那个中灵索道太坑了，要100，不坐的话要爬三个小时。也就是说门票八十，基本上还有一个100的中灵索道要坐。但那里的十里画屏非常好看，还有一个舍身崖一定要区。,4,[0.15899543 0.84100457],[0.21953571 0.7804643 ],[0.18321154 0.81678848],1
1477867860,未知,52451941,M34****673,老君山景色秀美，山上气温很低，带着孩子坐缆车是个非常棒的选择，缆车也很先进，登顶的时候金顶景色很好一览众山小的感觉，秋天游玩可以看红叶,5,[1.34768662e-04 9.99865231e-01],[0.00246775 0.99753225],[0.00106796 0.99893203],1
1475836275,未知,36348251,133****6060,非常值得看，风景优美，云雾缭绕，人间仙境，美不胜收！,5,[1.72831212e-04 9.99827169e-01],[6.365180e-04 9.993635e-01],[3.58305934e-04 9.99641706e-01],1
1706015107,辽宁,19150634,yufei8888888,远赴人间惊鸿宴，老君山之旅成功棒棒哒，这次河南老君山之旅我们看到了日出日落云海，雾凇，白雪皑皑，不亏是天下第一名山，冬季的老君山更胜一筹，如果有机会春夏秋还有拜访老君山。,5,[0.00132701 0.99867299],[0.00946289 0.9905371 ],[0.00458136 0.99541864],1
1649691414,未知,217487102,老鹰在飞翔,河南省洛阳栾川老君山·鸡冠洞旅游区由老君山景区和鸡冠洞景区组成，其中老君山景区位于河南省洛阳市栾川县七里坪村21组。是国家著名景点,5,[0.05075122 0.94924878],[0.05787635 0.94212365],[0.05360127 0.94639874],1
1519218125,未知,164220285,M26****6497,旅行的意义，不是逃避，不是艳遇，不是放松心情，更不是炫耀，而是为了洗一洗身体和灵魂，给自己换一种新的眼光，甚至一种生活方式，给生命增加多一种可能性的。,5,[7.27988605e-07 9.99999272e-01],[0.00263923 0.99736077],[0.00105613 0.99894388],1
1503819764,未知,116813190,M23****8833,和家人一起去的，风景美不胜收，当天雾太大没有看到十里画屏还是有点小遗憾的，而且对于恐高症患者来说是一个不小的挑战，希望有机会再来！,5,[0.00807832 0.99192168],[0.01458955 0.98541045],[0.01068281 0.98931718],1
1478267364,未知,127057,夜中精灵,风景真的太美了！金顶气势磅礴！十里画屏，一步一景！,5,[0.00129943 0.99870057],[0.00924146 0.99075854],[0.00447624 0.99552376],1
1469284735,未知,21436640,洋仔带你飞,十里画屏这段真的太美了！今天这种多云天气简直太完美了，时而晴天，事儿云雾缭绕，仙境一般！,5,[0.00239263 0.99760737],[0.00488186 0.99511814],[0.00338832 0.99661169],1
1733966055,安徽,190600184,还不曾去过倒悬山！,这一场雪，虽然不是很厚，却来得如此恰到好处。薄薄的雪，点缀在山尖、枝头如同水墨画里的留白美的恰到好处这一切都是令人欢喜的模样~,4,[3.15370245e-06 9.99996846e-01],[7.5614452e-04 9.9924386e-01],[3.04350025e-04 9.99695650e-01],1
1595760359,未知,27287313,M11****250,不知道是不是因为起初心里预期低，只是为了出来随意转一下，没有太多的期望和想法。今日进山真是心旷神怡，美不胜收，群山连绵而秀丽。上山很方便，开车到索道停车场，直接上山。,5,[0.07953981 0.92046019],[0.09165126 0.90834874],[0.08438439 0.91561563],1
1477145119,未知,34204737,liuyi-chenxing,非常好，舒服开心。订了二天。房间大而温心。装修豪华装饰气派。很人性化，绝对可以和五星酒店媲美。点赞。但愿下次来他变的更好！,5,[0.04816924 0.95183076],[0.08756578 0.9124342 ],[0.06392786 0.93607215],1
1452229059,未知,3073694,2012,山青水秀，十里画屏，悬空栈道，建在山尖石头上的庙宇。山险不亚于华山，山美不亚于黄山,5,[5.43514199e-04 9.99456486e-01],[0.00143266 0.99856734],[8.99171439e-04 9.99100829e-01],1
1736875410,四川,357502954,M49****9023,老君山是河南出名的5A景区，地点在洛阳市，价格在5A景区里算是便宜的了，平时人都非常多，建议淡季来，既然叫老君山，自然就是道家圣地，甚至传言是老君闭关修炼之地，老君山海拔不算高，不用担心身体不适，老君山的面积特别大，建议用一天的时间游玩，南天门，上清宫这些都是耳熟能详的景点了，伏龙山主峰是一定要去爬山的，挺有意思的，又能爬山锻炼身体，又能感受道教文化。,5,[0.29895969 0.70104031],[0.1623736 0.8376264],[0.24432526 0.75567474],1
1733591132,河南,666119341,pi先锋,在老君山，你可以放下世俗的烦恼，感受大自然的拥抱。清晨🌅，站在山顶，看太阳慢慢升起，那种震撼心灵的美好，只有亲自体验过的人才懂。  🌿 老君山，一个让人向往的地方，它不仅仅是自然的馈赠，更是心灵的疗愈圣地。来了就不想离开，每个细胞都在这里找到了归宿。,5,[4.39553875e-06 9.99995604e-01],[0.00191206 0.99808794],[7.67460318e-04 9.99232552e-01],1
1733591061,河南,666143125,M85****5125,朋友们！👋有没有想过逃离喧嚣，投入大自然的怀抱？🌿来老君山吧，这里的绝美风光绝对让你眼前一亮！🌟  🏞️ 老君山，位于我国中原腹地，被誉为“中原第一仙山”。🗻这里的山川湖泊，仿佛是天地间的一幅美丽画卷，每一处风景都让人流连忘返。🌅,5,[1.36354751e-06 9.99998636e-01],[0.00119364 0.99880636],[4.78275169e-04 9.99521725e-01],1
